Preco,TipoBarco,TipoVenda,Ano,Comprimento,Largura,Material
139000,18,2,2006,12.62,3.99,4
139000,12,2,1996,14.1,4.1,7
139000,13,2,2015,13,4,3
139000,16,2,2002,12.19,3.81,3
139000,13,2,1999,13.6,4.16,3
139000,13,2,2003,10.97,4.01,3
139000,13,2,2006,13.45,3.74,4
139000,13,2,2002,12.6,3.85,7
139000,13,2,2004,10.05,3.5,3
139000,4,2,2017,9.23,3,4
139000,4,2,2019,8.3,2.8,3
139000,21,2,1960,25.28,5.26,7
138500,4,1,2020,9.02,3.12,3
138000,13,2,2009,12.12,3.77,3
138000,11,2,2016,8.07,2.59,4
138000,18,2,1991,14.1,4.26,3
138000,16,2,2015,10.22,3.39,4
138000,18,2,2014,9.12,3.15,4
125750,16,2,1992,15.27,4.45,4
149000,13,2,2011,10.85,3.73,3
125000,13,2,1910,21.95,4.42,7
124995,13,2,2006,11.89,2.17,3
124950,13,2,1995,16.44,4.54,4
137000,18,2,2010,12,3.8,3
137000,13,2,2005,9.8,3.2,7
137000,18,2,2009,11.92,3.89,4
136900,4,3,2020,7.7,2.54,3
136560,4,1,2020,7.89,2.59,3
147265,7,1,2021,7.4,2.6,3
145900,13,1,2017,8.4,2.5,3
135247,11,1,2021,8,2.5,3
135000,13,2,2005,11,3,3
135000,12,2,1997,13.5,4.35,7
135000,4,2,2005,11.25,3.85,3
135000,12,1,2011,14.95,3.9,7
135000,19,2,2004,10.65,3.18,3
135000,10,2,1974,16.1,4.28,6
135000,13,2,1991,14,4.25,3
135000,16,2,1996,13.98,4.5,3
135000,1,2,2019,6.4,2.44,3
135000,4,1,2020,9.4,2.95,3
135000,16,2,2005,11.36,3.81,4
135000,16,2,2007,10.08,3.42,3
135000,1,3,2020,8.15,2.6,3
135000,13,2,2006,11.79,3.25,3
135000,18,2,2009,12.1,3.77,4
135000,6,1,2020,9.12,2.99,4
135000,19,2,2003,17.4,3.8,3
135000,13,2,1998,13.26,4.47,3
135000,18,2,2007,12.41,4.06,3
135000,16,2,2009,10.48,3.65,3
135000,13,2,1989,12.5,4.1,7
135000,4,2,2015,9.88,2.95,3
135000,13,2,2006,13.66,4.07,3
135000,2,2,1971,20.5,5.3,6
135000,7,2,2009,11.82,3.5,3
135000,13,2,2008,13.4,4.8,3
134900,7,3,2021,8.28,2.55,3
134500,21,2,1940,13.7,3.08,7
134500,20,1,2020,11.98,5,2
134438,4,1,2020,9.98,3.32,3
145000,4,2,2013,9.2,2.55,3
145000,6,1,2019,9.29,2.99,3
143000,7,2,1997,11.51,4.03,5
132000,16,2,2005,11.58,3.94,3
132000,4,1,2020,8.18,2.49,3
132000,7,3,2020,8.91,2.89,3
119950,13,2,1995,17.71,5.55,3
131000,5,2,2010,7.17,2.25,3
131000,1,1,2020,8.6,2.98,3
119000,13,2,2000,12.89,4.06,4
119000,13,2,1999,13.11,3.81,3
140000,6,2,2008,10.6,3.53,3
139900,13,1,2017,8.8,2.8,3
130000,16,2,1997,14,4.6,3
130000,2,2,2003,11.73,3.78,3
130000,13,2,2006,12,3.25,3
130000,13,2,2001,11.34,3.11,3
130000,20,2,2020,12,4.1,2
130000,16,2,2005,11.96,3.99,3
130000,16,2,1990,13.11,4.55,3
130000,18,2,2016,8.3,2.85,4
130000,16,2,2002,13,4.2,4
130000,13,2,2006,13.9,4.25,3
129999,16,2,1995,16,4.56,3
129999,6,1,2020,8.26,2.95,4
129900,13,2,2000,10.1,3.45,7
129750,13,2,2003,12,3.8,3
129730,11,1,2019,7.89,2.59,3
125450,16,2,1988,12.7,4,3
125450,16,2,1992,12.9,4.1,3
129500,6,2,2015,7.85,2.7,3
129500,12,2,1999,11,3.85,7
129500,18,2,2009,11.7,3.95,3
129500,10,2,2005,9.68,2.95,3
129500,12,2,1914,25.6,5.02,7
129000,20,1,2020,8.5,3.8,7
129000,19,2,2005,11.88,2.28,9
129000,13,2,2008,11,3.94,3
129000,19,2,2005,11.89,2.34,3
129000,12,2,2000,11,3.9,7
129000,18,2,2009,11.31,3.77,3
129000,16,2,1995,12.5,4.15,3
129000,12,2,2001,10.9,3.85,7
129000,6,2,2004,10.22,2.25,3
129000,13,2,1990,15.85,4.2,3
129000,13,2,2017,7.88,2.46,3
129000,13,2,2002,12.65,4.22,3
129000,20,2,2019,12,4.35,5
129000,4,2,2017,6.25,2.4,6
128974,13,1,2019,9.15,2.98,3
117500,16,2,1998,13.24,4.16,4
139000,13,2,2014,9.12,3.35,3
139000,4,2,2010,9.8,3,5
128500,12,2,2010,9.7,3.5,7
128000,4,2,2008,11.88,3.05,3
128000,16,2,2009,11.37,3.85,4
128000,18,2,2006,13.12,3.85,3
128000,13,2,2004,10,3.35,3
138000,13,2,1991,11.5,3.7,7
127500,1,2,2019,7.3,2.7,4
137404,22,1,2021,7.4,2.5,3
127000,13,2,2011,9.74,3.42,3
127000,4,1,2019,8.5,2.94,4
127000,9,2,2012,10,3.2,3
127000,20,2,2020,9.96,6.31,3
126900,13,2,2002,11,4,3
126900,4,2,2020,9.5,2.95,3
125000,1,2,1994,17.68,4.45,3
125000,16,2,1989,13.92,4.27,3
125000,13,2,2004,11.43,3.64,3
125000,7,1,2020,7.89,2.54,3
125000,16,2,2005,11,3,3
125000,13,2,1996,14.78,3.25,3
125000,13,2,1993,12.35,3.85,7
125000,18,2,2012,9.43,3.15,4
125000,14,2,2010,8.68,2.9,3
125000,16,2,2008,9.9,3.42,3
125000,16,2,2003,10.8,3.2,3
125000,13,2,2006,11.8,3.84,3
125000,13,2,2001,13.15,3.73,3
125000,12,2,2011,10.3,3.4,7
125000,20,2,2018,15,4,2
125000,13,2,2003,11.5,3.85,7
125000,12,2,1991,12,4,4
125000,19,2,2004,11.83,5.49,3
125000,13,2,1967,27,5,7
125000,16,2,2000,14,4.3,3
125000,7,2,2009,9.45,3.25,3
125000,13,2,2007,11.35,3.84,3
125000,12,2,1994,11.2,3.8,7
134630,7,1,2020,9.58,2.99,2
124500,13,2,2007,13.5,4.22,7
124500,13,2,1901,30,5.77,7
134500,18,1,2020,7.48,2.56,3
134500,16,2,2001,10,3.45,3
134460,18,1,2019,7.97,2.56,3
134266,4,1,2020,7.59,2.5,3
124000,4,2,2008,10,2.9,4
124000,13,2,2009,11.99,3.99,3
124000,17,3,2020,6.67,2.49,3
124000,13,2,2008,11.28,3.66,3
123468,4,1,2021,8.42,2.64,3
132500,4,1,2020,7.48,2.56,3
132490,4,1,2019,7.48,2.54,3
132463,2,3,2020,7.5,2.6,3
122500,7,2,2011,9.1,3.12,3
122000,16,2,1994,15,4.32,3
122000,13,2,2008,11.85,3.6,3
121900,11,1,2020,7.89,2.55,3
121900,4,1,2019,7.85,2.49,4
121600,8,2,2019,8.5,2.89,4
121500,13,2,2017,10.8,3.5,3
121500,20,2,2020,12.6,4.4,3
121380,6,3,2020,10.5,3.35,3
120000,19,2,1990,9.52,2.71,3
120000,13,2,1999,15.1,4.7,3
120000,12,2,1992,14.6,4.3,7
120000,16,2,1993,13.44,4.35,3
120000,5,4,2019,7.9,2.57,3
120000,10,2,1981,15.52,4.16,6
120000,16,2,2006,10.73,3.83,3
120000,18,2,2004,9.48,3.36,3
120000,16,2,2004,11.7,3.77,3
120000,18,2,2016,10.22,3.35,4
120000,4,1,2019,9,2.97,4
120000,10,2,1986,23,5.38,6
120000,4,2,1994,13.4,3.86,3
120000,4,2,2005,12.9,3.85,3
120000,12,2,1979,11.99,4.18,3
120000,16,2,2003,11.83,3.83,3
120000,8,1,2019,8.6,2.98,4
120000,16,2,1991,15.85,4.54,3
120000,1,2,2006,9.25,2.8,3
120000,13,2,2001,12.25,3.48,4
120000,13,2,1979,10,4,3
120000,4,2,2005,9.37,3.45,3
119990,12,2,1999,12,3.85,7
119900,6,1,2020,8.26,2.98,3
119900,13,2,2006,12.25,3.68,3
119700,6,1,2019,9.1,2.98,4
119600,6,1,2020,8.81,2.96,4
119600,20,1,2020,14.4,4.35,2
119500,13,2,1993,12.8,4.15,3
119500,12,2,1999,11.6,3.8,7
119500,12,2,2005,16.76,3.66,7
119500,1,2,2012,7.4,2.75,3
119500,14,2,1942,28.15,5.98,7
119500,12,2,2003,12.05,3.85,7
119500,10,2,1952,19.2,4.2,7
119500,12,2,2006,10.85,3.6,7
129000,19,2,2011,9,2.67,3
119000,12,2,1990,13.54,4.02,7
119000,13,2,2004,11.39,3.67,3
119000,13,2,2009,11,3,3
119000,13,2,2006,9.9,3.2,3
119000,12,2,2000,10.72,3.76,3
119000,16,2,2000,11.99,4.06,3
119000,12,2,1995,14.65,4.1,7
119000,12,2,2001,12.85,3.9,7
119000,12,2,1995,12.1,3.8,7
119000,13,2,2007,10.6,3.46,3
119000,13,2,2006,12.9,3.85,3
119000,16,2,1994,12.8,4.16,4
119000,13,2,2008,10.78,3.46,3
119000,6,3,2020,7.48,2.56,3
119000,4,2,2019,8.5,2.94,4
119000,4,2,1996,13.11,3.2,4
119000,10,2,1967,14.63,3.65,6
119000,12,2,2006,9.35,3.35,7
119000,12,2,2006,10.5,3.7,7
119000,13,2,1994,12.28,4.11,3
119000,13,2,2017,8.74,2.59,3
118500,22,3,2020,7.73,2.55,3
128000,4,2,2000,9.42,2.96,3
118000,13,2,2008,10.67,3.6,3
118000,13,2,2006,14.01,3.96,3
118000,13,2,2006,11.99,3.5,3
118000,7,2,2018,8,2,4
118000,6,2,2019,9,2.95,4
118000,20,2,1920,31.39,4.62,7
117800,6,2,2018,8.81,2.96,4
117780,6,1,2020,8.8,2.99,4
113750,13,2,2005,12.99,3.45,3
117500,13,2,1919,30,6,7
125900,4,1,2019,7,2.5,3
125900,11,2,2002,12.35,3.48,3
126500,4,4,2019,7.25,2.5,3
117000,4,2,2009,12.98,3.46,4
115376,7,1,2020,7.4,2.5,3
124616,4,1,2021,7.4,2.6,3
105000,6,2,2017,9.07,2.99,4
105000,13,2,2004,12.19,3.23,3
124500,10,2,1980,6.5,2.3,6
115000,13,2,1974,14,4,7
115000,13,2,2010,11.9,3.96,3
115000,19,2,2000,11.85,2.34,3
115000,18,2,2009,9.1,3.3,4
115000,13,2,1997,13,3.85,7
115000,16,2,2005,12.5,4.21,3
115000,16,2,2007,11.6,3.84,4
115000,8,2,2018,9.12,2.98,4
115000,13,2,2019,9.18,2.95,3
115000,13,2,2007,11.5,3.5,3
115000,13,2,1997,14.3,4.2,3
115000,18,2,2003,12.3,3.93,3
115000,8,2,2018,9.12,2.94,4
115000,13,2,2003,9.75,3.63,4
114900,16,2,1995,10.5,3.16,3
114900,6,2,2019,8.9,2.99,4
114708,13,1,2019,7.85,2.49,3
114500,12,2,1925,24.65,5.04,7
114000,12,2,1996,11.3,3.6,7
113950,13,1,2020,8.15,2.55,3
113900,4,2,2018,8.65,2.55,3
113900,1,1,2020,9.6,2.48,4
123000,4,2,2001,8.4,2.65,3
118500,13,3,2020,7.85,2.49,4
113000,13,2,2007,11.98,3.81,3
113000,22,2,2016,7.4,2.59,3
122000,4,4,2017,8.34,2.5,3
121900,22,2,2020,7.22,2.5,3
112330,6,1,2020,8.9,2.99,3
112320,4,1,2020,8.08,3.12,3
121149,4,1,2020,7.42,2.5,3
112000,16,2,1992,12.6,4.2,4
112000,13,2,2012,11,3.5,3
112000,16,2,1997,11.99,4.35,3
110000,13,1,2019,8.7,2.7,3
110000,13,2,2005,10.82,3.48,3
110000,16,2,1998,16.91,4.92,3
110000,12,2,1997,13,4,7
110000,1,2,2004,10.3,3.5,3
110000,4,2,2005,11.2,2.9,3
110000,16,2,2000,13.25,3.94,4
110000,19,2,2014,10.4,2.62,3
110000,13,2,2000,11.68,3.2,3
110000,4,2,1999,13.11,4.2,3
110000,13,2,2010,10.22,3.35,4
110000,18,2,1998,12.3,4.16,3
110000,13,2,1994,12.62,3.9,7
110000,13,2,1974,18,4.9,3
110000,13,2,2005,12.91,2.5,3
110000,13,2,1992,13,4,7
110000,16,2,2007,11.1,3.84,3
110000,8,2,1999,12.3,4.16,3
110000,13,2,1999,11.78,3.25,3
110000,13,2,1998,13.41,4.11,3
110000,13,2,2005,12.5,3.5,3
110000,13,1,1997,13,4,7
110000,16,2,1996,14,4.3,5
110000,13,2,2004,12.5,4,5
109500,16,2,1996,12.5,3.9,7
109500,12,2,1996,14.95,3.8,7
109500,12,2,1925,17.35,3.8,7
109500,12,2,2009,10.8,3.45,7
109500,12,2,1998,10.1,3.45,7
109080,6,1,2020,7.64,2.74,3
109000,13,2,2003,10.7,3.35,3
109000,13,2,2014,9.15,2.98,3
109000,10,2,1958,5.5,2,6
109000,16,2,2005,12,4.2,3
109000,13,2,1997,13.2,3.98,3
109000,12,2,2002,10.9,3.93,7
109000,12,2,2002,11.7,3.62,7
109000,13,2,2000,11.47,3.8,7
109000,13,2,2004,11,3.7,7
109000,13,2,2000,11.97,3.6,3
109000,8,1,2020,9,2.97,4
109000,12,2,1984,13.2,3.85,7
109000,12,2,1984,12.3,3.9,7
109000,13,2,2012,9.74,3.42,4
109000,4,2,2007,10.94,3.9,4
109000,20,1,2020,12.2,4.34,2
109000,16,2,2001,12.48,4.02,3
109000,5,2,2006,7.5,2.25,3
107000,16,2,2000,11.95,3.9,3
107000,12,2,1907,15.6,3.4,7
107000,13,2,2012,10.4,3,3
107000,18,2,2012,9.43,3.15,4
107000,13,2,2019,9.35,2.99,3
106900,7,3,2021,8.15,2.55,3
106750,12,2,2003,10.1,3.45,7
106395,8,2,2018,9,2.94,9
115000,4,2,2020,7.4,2.5,3
106189,6,1,2020,7.98,2,4
106000,20,2,2018,8.5,3,2
105000,13,2,2006,11.9,3.84,3
105000,12,2,1999,11.95,3.91,3
105000,16,2,2008,9.5,2.99,3
105000,16,2,2001,11.08,3.75,3
105000,16,2,1990,14.17,4.41,3
105000,12,2,1993,11.52,3.95,3
105000,16,2,2005,9.95,3.49,3
105000,13,2,1995,12.74,4.22,3
105000,16,2,2007,11,3,3
105000,1,2,2002,12,4,3
105000,16,2,2003,11.6,3.84,3
105000,13,2,1991,14.22,4.35,3
105000,8,2,2008,9.3,3.23,3
105000,6,2,2015,8.5,3,4
104990,12,2,1996,10.1,3.6,7
104982,16,1,2020,10.6,3,3
104771,7,1,2021,7.4,2.5,3
113095,4,1,2020,7.42,2.5,3
104544,11,1,2021,7.4,2.5,3
104300,4,1,2019,9,2.97,4
94950,4,2,2006,12.19,3.96,4
95000,13,2,2004,11.58,3.6,3
104000,16,2,2013,10.22,3.35,4
103718,4,3,2020,8.7,2.7,3
103240,4,1,2019,8.74,2.59,3
102730,13,1,2021,9.12,2.99,3
102000,4,1,2020,9,2.97,4
110000,7,2,2002,11.5,3.98,7
110000,22,3,2021,6.71,2.5,3
110000,13,2,2006,9.5,3,3
109900,22,2,2017,6.86,2.59,3
109000,12,2,1996,8.5,3,7
101500,4,1,2019,8.1,2.59,3
101299,13,1,2020,9,2.95,3
109499,11,4,2020,7,2.5,3
100000,10,2,1979,18.17,5.15,6
100000,2,2,2010,10,3.22,3
100000,13,2,1992,14.15,3.3,3
100000,18,2,2007,11.4,3.68,3
100000,13,2,2012,11.3,3.6,3
100000,13,2,1981,12,4,3
100000,22,2,2015,6.55,2.59,3
100000,20,1,2020,9.6,4.4,2
100000,13,2,1998,10.6,3.5,7
100000,13,2,2006,11.5,3.6,3
100000,7,2,2006,13.4,4.28,5
99999,4,3,2020,8.05,2.99,3
99999,1,4,2019,7.77,2.54,3
99990,19,2,2001,10.48,2.5,3
99990,12,1,1993,11,3.5,7
99990,4,1,2019,8.74,2.8,3
99900,16,2,1988,14,4,7
99900,13,2,2008,10.56,3.64,3
99900,13,2,1992,12.35,3.85,7
99900,4,3,2020,7.6,2.5,3
99900,6,2,2006,10.6,3.54,3
99700,20,1,2020,11.49,4.36,2
99500,12,2,1995,12,4.2,7
99500,16,2,2005,10,3,3
99500,13,2,1998,11.9,3.7,3
99500,6,1,2020,8.44,2.87,3
99500,13,2,1995,16.61,4.57,3
99500,12,2,2001,10.5,3.7,7
99500,6,2,2017,8.99,2.85,3
99500,14,2,1920,22.05,4.61,7
99500,12,2,1995,12.8,3.85,7
99500,20,2,2012,10.55,3.81,3
99490,13,1,2020,10.6,3,3
99000,10,2,1962,6,2.16,6
99000,19,2,2006,12,2.9,3
99000,12,2,2008,8.5,3.4,3
99000,13,2,1976,15,4.2,2
99000,1,2,2001,12.26,3.64,3
99000,13,2,1976,19.5,4.72,3
99000,13,2,1980,14,4.45,7
99000,2,2,2007,10.03,3.81,3
99000,20,2,1889,18.66,4.16,7
99000,12,2,2003,10.45,3.7,4
99000,13,2,2000,11.58,3.96,3
99000,13,2,1991,14.1,4.3,3
99000,16,2,1991,15,4.5,3
99000,16,2,1991,15,4.5,3
99000,12,2,1961,14.95,3.3,7
99000,13,2,1983,15.09,4.25,2
99000,13,2,1999,14.2,4.04,3
99000,13,2,2000,11.58,3.96,3
99000,12,2,1992,13,3.65,7
99000,7,2,1998,13.62,4.43,3
99000,13,2,2004,11.95,3.99,3
99000,4,1,2019,8.5,2.89,4
99000,13,2,1999,10.6,3.65,7
99000,13,2,2005,9.8,3.09,3
99000,18,2,2007,10.54,3.63,3
99000,4,2,2017,8.15,2.55,3
99000,16,2,1996,12.9,4.2,3
99000,16,2,1990,16.07,4.64,7
99000,13,2,2004,10,3.8,3
99000,12,2,1985,11.6,3.6,7
99000,12,2,2000,11.2,3.75,7
99000,13,2,1998,13.2,3.98,4
99000,16,2,1994,11.5,4,3
99000,20,2,2017,7,2.5,2
99000,4,2,2015,8.74,2.55,3
99000,16,2,2006,10.4,3.6,4
99000,16,2,1999,12.01,3.83,3
107000,4,1,2020,6.7,2.25,3
98900,4,2,2019,6.8,2.59,3
98880,4,1,2019,9,2.94,3
106893,4,1,2021,7.3,2.6,3
98800,4,4,2020,8.7,2.7,3
98800,13,2,2004,10.49,3.45,3
98000,13,2,1989,13.4,4.32,3
98000,20,2,2020,12.56,4,7
98000,16,2,1995,12.39,3.84,3
98000,16,2,1989,13.4,4.32,3
98000,13,2,2000,10.49,3.45,3
98000,10,2,1970,8.2,2.2,6
98000,11,2,2015,8,2,4
98000,13,2,2008,11.95,3.99,3
98000,13,2,2008,11.98,3.99,3
98000,13,2,2008,11,4,3
98000,10,2,1955,19.23,5.5,6
98000,13,2,2009,8.52,3,3
98000,13,2,2005,10,3,4
98000,12,2,2001,11.2,3.75,7
98000,13,2,2016,8.5,2.99,3
98000,16,2,2006,12.71,3.75,3
98000,4,2,1999,11.8,3.8,5
98000,12,2,1985,12.95,3.85,7
98000,19,2,1998,9.5,3.3,3
98000,4,2,2019,6.02,2.15,6
97900,13,2,2009,10,3,3
97900,13,2,2009,10,3,3
97750,4,3,2020,8.06,3,3
97000,12,2,1997,12.1,3.8,7
97000,12,2,2017,9.32,3.05,3
96500,5,2,2016,7.8,2.3,3
103900,22,2,2020,7.01,2.5,3
96000,9,4,2018,8.91,2.98,3
96000,16,2,2002,10.83,3.84,4
96000,13,2,2004,10.5,3.35,3
95999,7,3,2020,8.15,2.55,3
95900,13,2,2000,12,4,3
95869,8,1,2018,9,2.97,4
95790,6,1,2020,8.23,2.99,3
95600,4,3,2021,7.15,2.54,3
95000,4,2,2009,10.3,3.3,3
95000,16,2,2006,10.59,3.46,3
95000,2,2,1988,13.5,4.25,3
95000,13,2,2002,10.8,3.48,3
95000,16,2,1993,13.23,4.17,3
95000,12,2,1990,11.72,3.85,3
95000,13,2,2001,12.26,3.64,3
95000,16,2,2003,10.83,3.84,3
95000,12,2,2012,8.5,3,4
95000,16,2,1996,11.3,3.68,3
95000,4,2,2012,9.51,2.97,3
95000,13,2,2017,8.95,2.99,4
95000,12,2,1985,11,3.6,7
95000,11,2,2016,7.56,2.64,3
95000,12,2,1995,11.5,3.6,7
95000,12,2,2003,13.55,4.14,7
95000,13,2,2000,11.98,4.05,3
95000,13,2,1997,10.1,3.45,3
95000,13,2,2002,12.39,3.7,3
95000,13,2,2002,12.39,3.7,3
95000,13,2,2010,9.45,3.05,3
95000,13,2,2000,12,4.02,3
95000,16,2,1988,11,3.96,3
95000,16,2,1991,9.19,2.96,3
95000,13,2,2000,10.33,3.33,3
95000,6,1,2019,6,2.77,4
95000,13,2,2006,10.79,3.86,3
95000,6,2,2017,9.07,2.99,4
95000,13,2,2006,10.79,3.86,3
95000,16,2,1996,12,3.9,3
95000,4,2,2017,8.3,2.55,3
95000,16,2,1991,12.95,4.22,3
95000,7,2,1996,12,3.9,3
93900,4,1,2020,7.1,2.55,3
101018,11,1,2019,7.19,2.55,3
85000,13,2,1989,13.41,3.08,3
93018,6,1,2019,8.03,2.78,4
93000,10,2,1956,5.7,1.92,6
93000,4,2,2018,9,2.97,4
99500,10,2,1961,6.6,2.4,6
92572,6,1,2020,7,2.95,4
92572,6,1,2020,8.81,2.96,4
100050,7,1,2020,8.06,3,3
92500,13,2,1998,12.41,3.84,3
92500,12,2,1964,13.85,3.98,7
92500,13,2,1990,15,4.5,3
92487,6,1,2020,9,2,4
99900,4,1,2017,7.6,2.6,3
92407,22,1,2018,7.37,2.54,3
92271,13,1,2020,10.52,3.2,3
92140,7,1,2020,7.48,2.55,3
92000,16,2,2009,9.95,3.36,4
92000,8,2,2017,8.37,2.98,4
92000,16,2,2000,14.88,4.25,3
92000,7,2,2010,7.35,2.45,3
91999,6,1,2020,8.91,2.98,3
91984,6,1,2019,8.03,2.78,4
91900,4,2,2008,10.63,3.53,4
91800,13,2,1989,14,4.7,3
90000,13,2,2000,13.2,4.2,3
90000,2,2,2008,8.51,2.9,3
90000,6,2,2001,11.3,3.68,3
90000,16,2,2005,9.76,4,3
90000,18,2,2011,9.77,3.38,4
90000,13,2,2015,8.6,2.55,3
90000,12,2,2005,10.6,3.5,7
90000,16,2,1993,11.95,3.96,3
90000,9,2,2004,10.34,3.2,3
90000,19,2,1995,11.58,2.36,3
90000,13,2,2005,10.82,3.48,3
90000,7,2,2009,9.92,3.77,8
90000,16,2,2005,10.8,3.44,4
90000,13,2,1997,13.6,3.35,3
90000,4,2,2008,11.95,3.99,4
90000,13,2,2004,10.54,2.98,3
90000,4,2,2018,7.98,2.94,4
90000,4,4,2019,7.4,2.51,4
90000,22,2,2013,7.6,2.6,3
90000,7,2,2017,9.07,3.27,3
90000,19,2,1995,11,3,5
90000,13,2,2014,11,3,3
90000,13,2,2006,11.76,3.7,3
89999,4,2,2017,6.1,2.49,3
89990,16,2,1998,12.5,4.2,4
89950,6,4,2019,7.99,2.8,3
89500,13,2,2003,10.6,3.55,3
89500,4,2,2016,8.39,2.59,4
89500,8,2,2017,7.95,2.95,4
89500,12,2,1993,11.4,3.8,7
89500,12,2,1911,21.9,3.92,7
89500,20,2,1922,20.4,4.35,7
89500,13,2,1997,12.8,4.1,3
89500,12,2,1952,16.36,4.82,7
89500,12,2,1910,17.7,4.16,7
89500,12,2,1992,12.4,4.05,7
89500,8,2,2005,9.07,3.31,3
89000,4,2,2008,9,3,3
89000,16,2,1991,14.58,4.54,3
89000,16,2,1993,11.95,3.96,3
89000,16,2,1993,11.95,3.96,3
89000,4,2,2015,9.35,2.99,3
89000,16,2,1995,12.12,3.99,3
89000,16,2,1976,11.4,3.8,3
89000,13,2,1991,13.68,4.12,3
89000,13,2,2005,9.14,3.02,3
89000,13,2,1997,11.89,3.65,3
89000,13,2,1992,11.45,3.85,7
89000,16,2,2006,10.74,3.68,4
89000,12,2,2010,10,3.45,7
89000,13,2,1997,11.14,3.5,3
89000,4,2,2016,8.8,2.97,3
89000,13,2,2004,10.1,3.5,7
89000,6,2,2018,7.99,2.8,4
89000,19,2,1990,13,3,3
89000,18,2,1999,9.9,3.2,3
89000,4,2,1990,13,3,3
89000,6,2,2008,9.95,3.4,4
89000,4,2,2011,9,3,3
89000,16,2,2000,14.88,4.25,3
89000,13,2,2000,11.5,3.66,3
89000,13,2,1998,10.5,3.5,7
89000,12,2,2002,11,3.8,7
89000,4,2,2004,8.45,2.68,3
89000,4,2,2000,11.06,3.11,3
89000,12,2,2005,11.6,3.65,7
89000,16,2,1996,13.4,4.34,3
89000,12,2,2001,11,3.95,7
89000,13,2,1992,12.8,3.98,3
89000,4,2,1994,15,4.75,3
89000,13,2,2006,11.51,3.75,4
89000,10,2,1970,6.55,2.33,6
89000,13,2,2005,10,3.4,3
89000,13,2,1995,11.83,3.83,3
89000,13,2,2007,9.52,3.32,3
89000,10,2,1901,11,3,7
89000,16,2,1990,12.91,4.18,3
88000,13,2,2005,9.75,3.3,4
88000,11,2,2016,8.3,2.96,3
88000,13,2,1992,11.8,3.6,3
88000,13,2,2005,10.79,3.86,3
88000,7,2,1973,10.35,3.2,6
87900,13,2,2007,10,3,3
87900,7,1,2020,7.25,2.57,3
95000,16,2,1996,10.15,3.37,3
95000,10,2,1971,5.8,2.1,6
87785,6,1,2020,7.99,2.54,3
87500,13,2,2000,9.9,3.2,3
87500,13,2,1992,13.65,4,3
87500,13,2,2004,11,3.45,3
87500,13,2,2008,14.8,4,7
87500,13,2,2004,11,3.45,3
87429,11,1,2020,6.8,2.5,3
94190,6,1,2020,6.4,2.4,3
87000,12,2,1989,14.07,4.27,7
87000,4,2,2005,10.54,3.64,4
87000,13,2,2007,11.34,3.49,3
87000,13,2,2002,9.6,3.4,3
87000,4,2,2001,10.35,3.49,4
87000,16,2,1997,10.59,3.35,3
86000,13,2,1984,13.71,4.5,3
86000,2,2,2001,11.43,4.03,3
86000,13,2,2007,10.6,3.53,3
86000,13,2,1987,13.28,4,3
86000,13,2,1987,13.28,4,3
86000,4,1,2019,8.5,1.9,4
86000,13,2,1996,10,3.3,5
85962,11,1,2021,6.8,2.5,3
85900,7,2,2017,8.88,2.55,3
92000,13,2,1995,11.76,3.86,3
85650,7,1,2020,8.7,2.7,3
85630,7,1,2019,7.3,2.55,3
92500,13,2,1999,10.5,3.35,3
77950,8,1,2020,7.37,2.44,4
85000,13,2,2005,9.9,3.3,3
85000,13,2,2007,11.4,3.68,3
85000,12,2,1983,11.58,3.94,3
85000,16,2,1996,11.98,3.83,3
85000,16,2,1989,12.8,4.28,3
85000,13,2,2007,10.85,3.68,3
85000,6,2,2017,8.26,2.95,4
85000,4,2,2005,9,3,3
85000,1,2,2009,8.93,2.99,3
85000,13,2,1998,9.99,3.5,3
85000,13,2,2006,10.41,3.56,3
85000,13,2,2006,12.3,3.8,3
85000,13,2,2004,11.63,3.7,3
85000,4,2,2019,6.09,2.46,3
85000,16,2,2011,9.98,3.35,3
85000,16,2,2001,11.6,3.84,4
85000,6,2,2017,7.12,2.79,4
85000,2,2,2008,9.7,3.5,3
85000,16,2,1998,10.5,3.35,4
85000,18,2,2008,9.95,3.6,3
85000,4,2,2014,9,3,3
85000,16,2,1990,13.68,4.26,3
85000,4,1,2020,7.13,2.53,4
85000,1,2,2011,9.2,2.99,3
85000,9,2,2007,10.34,3.5,3
85000,16,2,1997,11.4,3.76,3
85000,12,2,1992,14.25,4.15,7
85000,16,2,2001,10.4,3.05,3
85000,13,2,2002,11.35,3.55,3
84000,10,2,1954,6.8,2.2,6
84000,1,2,2001,8.7,3.14,3
84000,13,2,1999,12.91,3.84,3
84000,2,2,2001,10.31,3.66,3
84000,16,2,2005,10.4,3.64,3
84000,13,2,1993,14,4.11,3
84000,6,1,2019,8.03,2.78,4
84000,13,2,1995,9.92,3.5,3
90000,10,2,2004,6.5,2.2,6
89900,11,1,2019,7.35,2.3,2
83490,11,1,2020,7.6,2.48,2
90000,7,2,2018,7.35,2.54,3
83000,16,2,1996,11.58,3.86,3
83000,1,2,2018,9.12,2.98,3
83000,8,2,2018,9.12,2.98,4
83000,4,2,2015,6.4,2.5,6
83000,16,2,1993,11.56,3.86,3
83000,13,2,2004,10.34,3.5,3
83000,7,2,2014,9,2.98,3
83000,12,2,2007,8.66,3.2,3
